128
0 0 0
0 1 966
0 2 1513
0 3 2964
0 4 1149
0 5 927
0 6 1611
0 7 1510
0 8 390
0 9 466
0 10 1820
0 11 1718
0 12 504
0 13 1179
0 14 308
0 15 1017
0 16 1167
0 17 3250
0 18 622
0 19 2947
0 20 1240
0 21 244
0 22 601
0 23 1366
0 24 1008
0 25 1190
0 26 315
0 27 326
0 28 2452
0 29 1958
0 30 892
0 31 1031
0 32 530
0 33 2675
0 34 1518
0 35 1648
0 36 1157
0 37 417
0 38 1222
0 39 1583
0 40 1998
0 41 126
0 42 535
0 43 1065
0 44 707
0 45 1807
0 46 844
0 47 435
0 48 1051
0 49 775
0 50 957
0 51 671
0 52 1003
0 53 245
0 54 3014
0 55 2802
0 56 952
0 57 187
0 58 666
0 59 2909
0 60 2174
0 61 675
0 62 1308
0 63 1525
0 64 401
0 65 607
0 66 1336
0 67 1053
0 68 1853
0 69 1881
0 70 640
0 71 88
0 72 859
0 73 216
0 74 1218
0 75 1113
0 76 745
0 77 710
0 78 2038
0 79 2816
0 80 1666
0 81 1742
0 82 996
0 83 1268
0 84 1589
0 85 3010
0 86 1254
0 87 953
0 88 128
0 89 395
0 90 47
0 91 2493
0 92 2355
0 93 130
0 94 1330
0 95 218
0 96 1133
0 97 2269
0 98 3104
0 99 1715
0 100 527
0 101 1328
0 102 1807
0 103 567
0 104 309
0 105 562
0 106 910
0 107 1487
0 108 1540
0 109 1178
0 110 2390
0 111 3005
0 112 2114
0 113 1786
0 114 2072
0 115 1192
0 116 694
0 117 961
0 118 1018
0 119 168
0 120 565
0 121 1700
0 122 1636
0 123 2019
0 124 1458
0 125 1564
0 126 2871
0 127 348
1 0 966
1 1 0
1 2 2410
1 3 1520
1 4 1817
1 5 729
1 6 686
1 7 290
1 8 1823
1 9 168
1 10 2027
1 11 172
1 12 1610
1 13 1500
1 14 1002
1 15 1247
1 16 1550
1 17 2390
1 18 3229
1 19 2890
1 20 2198
1 21 1000
1 22 393
1 23 776
1 24 373
1 25 278
1 26 962
1 27 428
1 28 2645
1 29 1452
1 30 2120
1 31 223
1 32 556
1 33 2505
1 34 1327
1 35 3126
1 36 1461
1 37 862
1 38 1566
1 39 2101
1 40 524
1 41 1872
1 42 661
1 43 1520
1 44 561
1 45 2407
1 46 1439
1 47 460
1 48 870
1 49 287
1 50 534
1 51 291
1 52 981
1 53 796
1 54 3259
1 55 1195
1 56 2986
1 57 805
1 58 829
1 59 2793
1 60 998
1 61 2567
1 62 933
1 63 266
1 64 1132
1 65 996
1 66 735
1 67 335
1 68 2701
1 69 257
1 70 1278
1 71 589
1 72 947
1 73 709
1 74 1425
1 75 127
1 76 1747
1 77 393
1 78 2739
1 79 1078
1 80 1343
1 81 191
1 82 1726
1 83 899
1 84 404
1 85 2547
1 86 1810
1 87 396
1 88 850
1 89 294
1 90 434
1 91 2519
1 92 524
1 93 2297
1 94 1319
1 95 1168
1 96 1351
1 97 1832
1 98 846
1 99 1407
1 100 1293
1 101 1752
1 102 1002
1 103 2152
1 104 436
1 105 361
1 106 1442
1 107 584
1 108 1359
1 109 766
1 110 2836
1 111 737
1 112 1313
1 113 697
1 114 825
1 115 963
1 116 1855
1 117 267
1 118 548
1 119 1127
1 120 432
1 121 2265
1 122 558
1 123 571
1 124 943
1 125 198
1 126 1917
1 127 2541
2 0 1513
2 1 2410
2 2 0
2 3 604
2 4 481
2 5 2742
2 6 1833
2 7 826
2 8 214
2 9 1618
2 10 1712
2 11 567
2 12 544
2 13 1313
2 14 1270
2 15 269
2 16 1432
2 17 1783
2 18 2678
2 19 360
2 20 1725
2 21 2260
2 22 1549
2 23 1016
2 24 253
2 25 1548
2 26 434
2 27 769
2 28 2873
2 29 1484
2 30 572
2 31 2104
2 32 419
2 33 2422
2 34 1461
2 35 542
2 36 2941
2 37 1221
2 38 827
2 39 2351
2 40 820
2 41 486
2 42 1415
2 43 1565
2 44 1085
2 45 1353
2 46 2039
2 47 1620
2 48 1238
2 49 290
2 50 1244
2 51 487
2 52 1146
2 53 736
2 54 2295
2 55 1312
2 56 250
2 57 2969
2 58 182
2 59 2678
2 60 1096
2 61 356
2 62 1299
2 63 914
2 64 189
2 65 726
2 66 516
2 67 323
2 68 1830
2 69 824
2 70 580
2 71 1361
2 72 915
2 73 797
2 74 693
2 75 312
2 76 656
2 77 1046
2 78 2093
2 79 1054
2 80 702
2 81 2894
2 82 847
2 83 1293
2 84 1397
2 85 2885
2 86 1695
2 87 2709
2 88 489
2 89 1160
2 90 341
2 91 2341
2 92 485
2 93 450
2 94 1412
2 95 1157
2 96 681
2 97 1773
2 98 1542
2 99 977
2 100 1918
2 101 722
2 102 591
2 103 966
2 104 1852
2 105 509
2 106 1189
2 107 490
2 108 1081
2 109 779
2 110 1906
2 111 1273
2 112 1566
2 113 2936
2 114 2141
2 115 1277
2 116 606
2 117 1066
2 118 752
2 119 486
2 120 590
2 121 2132
2 122 1095
2 123 2154
2 124 1211
2 125 2217
2 126 2673
2 127 1570
3 0 2964
3 1 1520
3 2 604
3 3 0
3 4 595
3 5 1289
3 6 1446
3 7 466
3 8 1139
3 9 430
3 10 428
3 11 201
3 12 452
3 13 1574
3 14 1068
3 15 255
3 16 965
3 17 1948
3 18 1842
3 19 820
3 20 1600
3 21 1933
3 22 1824
3 23 1128
3 24 305
3 25 958
3 26 1320
3 27 291
3 28 1707
3 29 1799
3 30 692
3 31 1593
3 32 2274
3 33 2359
3 34 943
3 35 975
3 36 1358
3 37 2701
3 38 1229
3 39 2355
3 40 1162
3 41 813
3 42 343
3 43 1049
3 44 1170
3 45 1060
3 46 1021
3 47 2220
3 48 586
3 49 554
3 50 1111
3 51 578
3 52 1354
3 53 939
3 54 2302
3 55 709
3 56 369
3 57 410
3 58 2871
3 59 2838
3 60 1134
3 61 614
3 62 1650
3 63 2790
3 64 532
3 65 796
3 66 1803
3 67 716
3 68 2080
3 69 591
3 70 1460
3 71 492
3 72 2106
3 73 967
3 74 635
3 75 582
3 76 442
3 77 477
3 78 999
3 79 1419
3 80 1403
3 81 1187
3 82 3034
3 83 874
3 84 1952
3 85 3023
3 86 1685
3 87 2612
3 88 2606
3 89 102
3 90 1199
3 91 2444
3 92 90
3 93 411
3 94 1780
3 95 1418
3 96 811
3 97 2787
3 98 1704
3 99 629
3 100 489
3 101 3042
3 102 2112
3 103 441
3 104 691
3 105 2308
3 106 1412
3 107 639
3 108 1253
3 109 187
3 110 3108
3 111 1384
3 112 1567
3 113 808
3 114 864
3 115 980
3 116 1828
3 117 1229
3 118 1861
3 119 861
3 120 499
3 121 1408
3 122 986
3 123 2719
3 124 1437
3 125 769
3 126 1038
3 127 2343
4 0 1149
4 1 1817
4 2 481
4 3 595
4 4 0
4 5 494
4 6 550
4 7 2641
4 8 765
4 9 934
4 10 1813
4 11 1516
4 12 378
4 13 1363
4 14 1344
4 15 1513
4 16 1249
4 17 2487
4 18 1850
4 19 1192
4 20 708
4 21 1360
4 22 1351
4 23 2999
4 24 1178
4 25 1198
4 26 730
4 27 1127
4 28 2691
4 29 921
4 30 934
4 31 1578
4 32 1110
4 33 409
4 34 1238
4 35 712
4 36 1839
4 37 1014
4 38 2402
4 39 1105
4 40 387
4 41 1157
4 42 1047
4 43 1064
4 44 882
4 45 997
4 46 881
4 47 1180
4 48 1186
4 49 1344
4 50 1383
4 51 443
4 52 1414
4 53 1109
4 54 2352
4 55 1379
4 56 714
4 57 507
4 58 1072
4 59 818
4 60 929
4 61 740
4 62 1633
4 63 324
4 64 2397
4 65 695
4 66 551
4 67 809
4 68 2462
4 69 211
4 70 561
4 71 1407
4 72 678
4 73 1898
4 74 1275
4 75 670
4 76 1087
4 77 549
4 78 2152
4 79 1915
4 80 769
4 81 1220
4 82 1024
4 83 2142
4 84 1251
4 85 1325
4 86 2063
4 87 2584
4 88 2518
4 89 2916
4 90 55
4 91 1545
4 92 213
4 93 54
4 94 1741
4 95 1618
4 96 1731
4 97 2845
4 98 374
4 99 734
4 100 712
4 101 839
4 102 1258
4 103 2134
4 104 196
4 105 1245
4 106 3213
4 107 75
4 108 944
4 109 749
4 110 2203
4 111 103
4 112 1217
4 113 576
4 114 1526
4 115 2056
4 116 291
4 117 1205
4 118 216
4 119 1994
4 120 324
4 121 2187
4 122 260
4 123 2586
4 124 1974
4 125 2352
4 126 2243
4 127 691
5 0 927
5 1 729
5 2 2742
5 3 1289
5 4 494
5 5 0
5 6 1279
5 7 1197
5 8 2956
5 9 299
5 10 888
5 11 491
5 12 1408
5 13 1432
5 14 1360
5 15 327
5 16 2375
5 17 2595
5 18 2717
5 19 1097
5 20 841
5 21 468
5 22 1909
5 23 2698
5 24 2007
5 25 1034
5 26 970
5 27 537
5 28 1344
5 29 1703
5 30 463
5 31 1893
5 32 1067
5 33 2705
5 34 1265
5 35 961
5 36 808
5 37 1497
5 38 285
5 39 819
5 40 1356
5 41 483
5 42 1362
5 43 2101
5 44 701
5 45 2384
5 46 952
5 47 1006
5 48 232
5 49 1944
5 50 740
5 51 751
5 52 1400
5 53 1226
5 54 1919
5 55 453
5 56 819
5 57 715
5 58 1172
5 59 2595
5 60 1900
5 61 392
5 62 1573
5 63 367
5 64 542
5 65 1942
5 66 1151
5 67 512
5 68 1171
5 69 593
5 70 839
5 71 473
5 72 1619
5 73 711
5 74 704
5 75 883
5 76 1174
5 77 386
5 78 2360
5 79 1503
5 80 344
5 81 1528
5 82 413
5 83 903
5 84 3288
5 85 2947
5 86 590
5 87 2962
5 88 2481
5 89 2564
5 90 2955
5 91 2502
5 92 877
5 93 152
5 94 1374
5 95 1579
5 96 762
5 97 565
5 98 448
5 99 1398
5 100 916
5 101 1972
5 102 1266
5 103 973
5 104 1911
5 105 757
5 106 2133
5 107 1766
5 108 1468
5 109 548
5 110 1747
5 111 836
5 112 2217
5 113 1367
5 114 2127
5 115 367
5 116 2719
5 117 1246
5 118 1647
5 119 120
5 120 1429
5 121 1526
5 122 928
5 123 1791
5 124 1865
5 125 2917
5 126 543
5 127 1943
6 0 1611
6 1 686
6 2 1833
6 3 1446
6 4 550
6 5 1279
6 6 0
6 7 250
6 8 1500
6 9 2749
6 10 2035
6 11 832
6 12 240
6 13 1252
6 14 1220
6 15 589
6 16 1160
6 17 1009
6 18 2898
6 19 605
6 20 1138
6 21 757
6 22 1058
6 23 1473
6 24 1714
6 25 3164
6 26 719
6 27 777
6 28 1926
6 29 1043
6 30 811
6 31 1144
6 32 1382
6 33 2898
6 34 1225
6 35 2773
6 36 1700
6 37 493
6 38 326
6 39 1856
6 40 2772
6 41 1230
6 42 1018
6 43 2416
6 44 1501
6 45 1519
6 46 1935
6 47 1053
6 48 647
6 49 893
6 50 1135
6 51 1056
6 52 1130
6 53 1193
6 54 2620
6 55 1196
6 56 821
6 57 929
6 58 744
6 59 2840
6 60 1223
6 61 2548
6 62 1579
6 63 505
6 64 624
6 65 1149
6 66 3062
6 67 375
6 68 2223
6 69 983
6 70 1221
6 71 788
6 72 434
6 73 1712
6 74 1180
6 75 1814
6 76 760
6 77 474
6 78 1656
6 79 1417
6 80 885
6 81 1993
6 82 1111
6 83 1147
6 84 1259
6 85 876
6 86 1954
6 87 1365
6 88 2859
6 89 2791
6 90 2538
6 91 1198
6 92 579
6 93 806
6 94 1477
6 95 1212
6 96 788
6 97 3031
6 98 2577
6 99 1456
6 100 976
6 101 2190
6 102 1200
6 103 1379
6 104 1227
6 105 2381
6 106 1623
6 107 1010
6 108 3096
6 109 696
6 110 2047
6 111 1339
6 112 1379
6 113 783
6 114 1042
6 115 1148
6 116 446
6 117 1930
6 118 668
6 119 1815
6 120 646
6 121 342
6 122 273
6 123 2580
6 124 861
6 125 2784
6 126 249
6 127 246
7 0 1510
7 1 290
7 2 826
7 3 466
7 4 2641
7 5 1197
7 6 250
7 7 0
7 8 637
7 9 1305
7 10 1061
7 11 369
7 12 724
7 13 1246
7 14 944
7 15 203
7 16 718
